Entity,Month,T-Nature Name,Division Name,Vr. Date,Vr. No.,Item Nature,Item Name,Um,Godown Name,Finished + By Product,Finished Materials,Raw Material Consumed,By Product Received,Store Consumables,Rate,Value Issued,Value Received,Dramt
SA,Dec-25,PRODUCTION,SPONGE IRON,03-Dec-25,P125D03-003,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,34.32,,,8400,288288,0,288288
SA,Dec-25,PRODUCTION,SPONGE IRON,03-Dec-25,P125D03-003,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,12,,,800,9600,0,9600
SA,Dec-25,PRODUCTION,SPONGE IRON,03-Dec-25,P125D03-003,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,157.68,,,9550,1505844,0,1505844
SA,Dec-25,PRODUCTION,SPONGE IRON,03-Dec-25,P125D03-004,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,99.19,99.19,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,03-Dec-25,P125D03-004,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,80.16,,,4954.04,397115.84,0,397115.84
SA,Dec-25,PRODUCTION,SPONGE IRON,03-Dec-25,P125D03-004,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,34.32,,,8400,288288,0,288288
SA,Dec-25,PRODUCTION,SPONGE IRON,03-Dec-25,P125D03-004,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,12,,,800,9600,0,9600
SA,Dec-25,PRODUCTION,FERRO ALLOYS,03-Dec-25,P225D03-001,FINISHED GOODS,Silico Manganese,MT,FINISHED GOODS,41.1,41.1,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,FERRO ALLOYS,03-Dec-25,P225D03-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,25.681,,,4269.122,109635.3311,0,109635.3311
SA,Dec-25,PRODUCTION,FERRO ALLOYS,03-Dec-25,P225D03-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,17.801,,,725,12905.725,0,12905.725
SA,Dec-25,PRODUCTION,FERRO ALLOYS,03-Dec-25,P225D03-001,RAW MATERIAL,MANGANESE ORE,MT,RAW MATERIAL,0,,92.918,,,12587.413,1169597.233,0,1169597.233
SA,Dec-25,PRODUCTION,FERRO ALLOYS,03-Dec-25,P225D03-001,RAW MATERIAL,PEARL COKE,MT,RAW MATERIAL,0,,15.717,,,15400,242041.8,0,242041.8
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,03-Dec-25,P325D03-1,BY PRODUCTS,BED ASH,MT,BY PRODUCT,59.38,,0,59.38,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,03-Dec-25,P325D03-2,BY PRODUCTS,FLY ASH,MT,BY PRODUCT,58.16,,0,58.16,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,03-Dec-25,P325D03-2,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,350,,,4325.463,1513912.215,0,1513912.215
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,03-Dec-25,P325D03-2,RAW MATERIAL,DOLOCHAR -RAW MATERIAL,MT,RAW MATERIAL,0,,120,,,700,84000,0,84000
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-001,BY PRODUCTS,DOLOCHAR BY PRODUCT (650 TDD),MT,BY PRODUCT,136.5,,0,136.5,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-001,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,93.74,93.74,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,75.6,,,4954.04,374525.4248,0,374525.4248
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-001,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,33.6,,,8400,282240,0,282240
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,12,,,800,9600,0,9600
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-001,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,148.8,,,9550,1421040,0,1421040
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-002,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.46,101.46,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-002,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.6,,,4097.914,334389.7889,0,334389.7889
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-002,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-002,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,12,,,800,9600,0,9600
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-002,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.04,,,9550,1537932,0,1537932
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-003,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.3,101.3,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-003,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.6,,,3817.65,311520.2433,0,311520.2433
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-003,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-003,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,12,,,800,9600,0,9600
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-003,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,160.8,,,9550,1535640,0,1535640
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-004,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.61,101.61,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-004,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.6,,,3817.65,311520.2408,0,311520.2408
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-004,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-004,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,12,,,800,9600,0,9600
SA,Dec-25,PRODUCTION,SPONGE IRON,04-Dec-25,P125D04-004,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.28,,,9550,1540224,0,1540224
SA,Dec-25,PRODUCTION,FERRO ALLOYS,04-Dec-25,P225D04-001,FINISHED GOODS,Silico Manganese,MT,FINISHED GOODS,37.45,37.45,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,FERRO ALLOYS,04-Dec-25,P225D04-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,19.753,,,4400,86913.2,0,86913.2
SA,Dec-25,PRODUCTION,FERRO ALLOYS,04-Dec-25,P225D04-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,17.201,,,725,12470.725,0,12470.725
SA,Dec-25,PRODUCTION,FERRO ALLOYS,04-Dec-25,P225D04-001,RAW MATERIAL,MANGANESE ORE,MT,RAW MATERIAL,0,,97.492,,,12587.413,1227172.059,0,1227172.059
SA,Dec-25,PRODUCTION,FERRO ALLOYS,04-Dec-25,P225D04-001,RAW MATERIAL,PEARL COKE,MT,RAW MATERIAL,0,,19.476,,,14522.181,282834.0001,0,282834.0001
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,04-Dec-25,P325D04-1,BY PRODUCTS,FLY ASH,MT,BY PRODUCT,56.62,,0,56.62,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,04-Dec-25,P325D04-1,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,350,,,3889.007,1361152.587,0,1361152.587
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,04-Dec-25,P325D04-1,RAW MATERIAL,DOLOCHAR -RAW MATERIAL,MT,RAW MATERIAL,0,,120,,,700,84000,0,84000
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,04-Dec-25,P325D04-1,BY PRODUCTS,BED ASH,MT,BY PRODUCT,73.4,,0,73.4,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-001,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,87.24,87.24,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,69.6,,,3804.946,264824.2646,0,264824.2646
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-001,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,32.16,,,8400,270144,0,270144
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.32,,,800,8256,0,8256
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-001,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,138.48,,,9550,1322484,0,1322484
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-002,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.3,101.3,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-002,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.6,,,4002.26,326584.3825,0,326584.3825
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-002,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36,,,8400,302400,0,302400
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-002,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-002,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,160.8,,,9550,1535640,0,1535640
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-003,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.46,101.46,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-003,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.84,,,4002.26,327544.9249,0,327544.9249
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-003,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-003,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-003,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.04,,,9550,1537932,0,1537932
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-004,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.61,101.61,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-004,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,82.08,,,4002.26,328505.4672,0,328505.4672
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-004,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-004,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,05-Dec-25,P125D05-004,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.28,,,9550,1540224,0,1540224
SA,Dec-25,PRODUCTION,FERRO ALLOYS,05-Dec-25,P225D05-001,RAW MATERIAL,PEARL COKE,MT,RAW MATERIAL,0,,21.363,,,14750.625,315117.6,0,315117.6
SA,Dec-25,PRODUCTION,FERRO ALLOYS,05-Dec-25,P225D05-001,FINISHED GOODS,Silico Manganese,MT,FINISHED GOODS,32.7,32.7,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,FERRO ALLOYS,05-Dec-25,P225D05-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,18.598,,,4400,81831.2,0,81831.2
SA,Dec-25,PRODUCTION,FERRO ALLOYS,05-Dec-25,P225D05-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,17.34,,,725,12571.5,0,12571.5
SA,Dec-25,PRODUCTION,FERRO ALLOYS,05-Dec-25,P225D05-001,RAW MATERIAL,MANGANESE ORE,MT,RAW MATERIAL,0,,102.422,,,12587.413,1289228.005,0,1289228.005
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,05-Dec-25,P325D05-1,BY PRODUCTS,BED ASH,MT,BY PRODUCT,37.9,,0,37.9,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,05-Dec-25,P325D05-1,BY PRODUCTS,FLY ASH,MT,BY PRODUCT,126.48,,0,126.48,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,05-Dec-25,P325D05-1,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,360,,,4119.961,1483185.895,0,1483185.895
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,05-Dec-25,P325D05-1,RAW MATERIAL,DOLOCHAR -RAW MATERIAL,MT,RAW MATERIAL,0,,100,,,700,70000,0,70000
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,5.4,,,800,4320,0,4320
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-001,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,66,,,9550,630300,0,630300
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-002,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.3,101.3,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-002,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.6,,,2996.4,244506.24,0,244506.24
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-002,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36,,,8400,302400,0,302400
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-002,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-002,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,160.8,,,9550,1535640,0,1535640
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-003,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.61,101.61,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-003,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.84,,,2996.4,245225.3801,0,245225.3801
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-003,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-003,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-003,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.28,,,9550,1540224,0,1540224
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-004,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.76,101.76,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-004,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,82.08,,,2996.4,245944.5128,0,245944.5128
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-004,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-004,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-004,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.52,,,9550,1542516,0,1542516
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-001,BY PRODUCTS,DOLOCHAR BY PRODUCT (650 TDD),MT,BY PRODUCT,95.38,,0,95.38,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-001,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,55.48,55.48,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,41.52,,,2996.4,124410.5284,0,124410.5284
SA,Dec-25,PRODUCTION,SPONGE IRON,06-Dec-25,P125D06-001,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,28.32,,,8400,237888,0,237888
SA,Dec-25,PRODUCTION,FERRO ALLOYS,06-Dec-25,P225D06-001,FINISHED GOODS,Silico Manganese,MT,FINISHED GOODS,22.05,22.05,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,FERRO ALLOYS,06-Dec-25,P225D06-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,13.067,,,4400,57494.8,0,57494.8
SA,Dec-25,PRODUCTION,FERRO ALLOYS,06-Dec-25,P225D06-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,8.792,,,725,6374.2,0,6374.2
SA,Dec-25,PRODUCTION,FERRO ALLOYS,06-Dec-25,P225D06-001,RAW MATERIAL,MANGANESE ORE,MT,RAW MATERIAL,0,,49.571,,,12587.413,623970.6454,0,623970.6454
SA,Dec-25,PRODUCTION,FERRO ALLOYS,06-Dec-25,P225D06-001,RAW MATERIAL,PEARL COKE,MT,RAW MATERIAL,0,,8.305,,,15400,127897,0,127897
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,06-Dec-25,P325D06-1,BY PRODUCTS,BED ASH,MT,BY PRODUCT,61.68,,0,61.68,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,06-Dec-25,P325D06-1,BY PRODUCTS,FLY ASH,MT,BY PRODUCT,141.22,,0,141.22,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,06-Dec-25,P325D06-1,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,340,,,3934.279,1337655.023,0,1337655.023
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,06-Dec-25,P325D06-1,RAW MATERIAL,DOLOCHAR -RAW MATERIAL,MT,RAW MATERIAL,0,,80,,,700,56000,0,56000
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-001,BY PRODUCTS,DOLOCHAR BY PRODUCT (650 TDD),MT,BY PRODUCT,116.04,,0,116.04,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-001,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.46,101.46,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,82.08,,,3674.155,301574.635,0,301574.635
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-001,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36,,,8400,302400,0,302400
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-001,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.04,,,9550,1537932,0,1537932
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-002,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.3,101.3,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-002,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.84,,,3674.155,300692.8378,0,300692.8378
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-002,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36,,,8400,302400,0,302400
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-002,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-002,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,160.8,,,9550,1535640,0,1535640
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-003,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.61,101.61,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-003,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,82.32,,,3674.155,302456.4322,0,302456.4322
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-003,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36,,,8400,302400,0,302400
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-003,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,07-Dec-25,P125D07-003,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.28,,,9550,1540224,0,1540224
SA,Dec-25,PRODUCTION,FERRO ALLOYS,07-Dec-25,P225D07-001,FINISHED GOODS,Silico Manganese,MT,FINISHED GOODS,22.2,22.2,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,FERRO ALLOYS,07-Dec-25,P225D07-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,18.601,,,4316.6,80293.08013,0,80293.08013
SA,Dec-25,PRODUCTION,FERRO ALLOYS,07-Dec-25,P225D07-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,12.171,,,725,8823.975,0,8823.975
SA,Dec-25,PRODUCTION,FERRO ALLOYS,07-Dec-25,P225D07-001,RAW MATERIAL,MANGANESE ORE,MT,RAW MATERIAL,0,,70.38,,,12587.413,885902.1206,0,885902.1206
SA,Dec-25,PRODUCTION,FERRO ALLOYS,07-Dec-25,P225D07-001,RAW MATERIAL,PEARL COKE,MT,RAW MATERIAL,0,,12.231,,,15400,188357.4,0,188357.4
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,07-Dec-25,P325D07-1,BY PRODUCTS,BED ASH,MT,BY PRODUCT,41.62,,0,41.62,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,07-Dec-25,P325D07-1,BY PRODUCTS,FLY ASH,MT,BY PRODUCT,63.54,,0,63.54,,0,0,0,0
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,07-Dec-25,P325D07-1,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,350,,,4262.219,1491776.619,0,1491776.619
SA,Dec-25,POWER PLANT PRODUCTION,POWER PLANT,07-Dec-25,P325D07-1,RAW MATERIAL,DOLOCHAR -RAW MATERIAL,MT,RAW MATERIAL,0,,80,,,700,56000,0,56000
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-003,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-003,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,161.52,,,9550,1542516,0,1542516
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-001,BY PRODUCTS,DOLOCHAR BY PRODUCT (650 TDD),MT,BY PRODUCT,50.4,,0,50.4,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-001,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,97.83,97.83,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-001,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,79.2,,,4352,344678.4,0,344678.4
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-001,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-001,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.32,,,800,8256,0,8256
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-001,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,155.28,,,9550,1482924,0,1482924
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-002,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.3,101.3,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-002,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,81.6,,,4933.667,402587.2558,0,402587.2558
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-002,RAW MATERIAL,COAL IMP,MT,RAW MATERIAL,0,,36.24,,,8400,304416,0,304416
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-002,RAW MATERIAL,DOLOMITE,MT,RAW MATERIAL,0,,10.8,,,800,8640,0,8640
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-002,RAW MATERIAL,IRON ORE,MT,RAW MATERIAL,0,,160.8,,,9550,1535640,0,1535640
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-003,FINISHED GOODS,SPONGE IRON LUMPS,MT,FINISHED GOODS,101.76,101.76,0,,,0,0,0,0
SA,Dec-25,PRODUCTION,SPONGE IRON,08-Dec-25,P125D08-003,RAW MATERIAL,COAL,MT,RAW MATERIAL,0,,82.08,,,4378.963,359425.2658,0,359425.2658
